Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude,stft_pct,stft_rolling_mean,stft_rolling_std,stft_ema,stft_low_flag,lambda_v,lambda_rolling_mean,lambda_rich_flag,map_mbar,map_rolling_mean,map_rolling_std,rpm,is_idle,rpm_delta,rpm_jerk,module_voltage,voltage_low_flag,voltage_rolling_min,calc_load_pct,calc_load_rolling_mean,rich_idle_score,low_battery_score
,1270.0,19.0,,,56.0,,,,,,,,0.47,0.0,,nan,,,49,,,,0.0,0,0.47,0.43600000000000005,0,,,,1270.0,0,-76.0,-43.0,,0,,19.0,17.4,0,0
,1231.0,19.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.44799999999999995,0,,,,1231.0,0,-39.0,37.0,,0,,19.0,18.2,0,0
,1173.0,20.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.45999999999999996,0,,,,1173.0,0,-58.0,-19.0,,0,,20.0,18.8,0,0
,1144.0,21.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.47000000000000003,0,,,,1144.0,0,-29.0,29.0,,0,,21.0,19.4,0,0
,1095.0,21.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.47800000000000004,0,,,,1095.0,0,-49.0,-20.0,,0,,21.0,20.0,0,0
,1070.0,22.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,1070.0,0,-25.0,24.0,,0,,22.0,20.6,0,0
,1029.0,22.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,1029.0,0,-41.0,-16.0,,0,,22.0,21.2,0,0
,1000.0,22.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,1000.0,1,-29.0,12.0,,0,,22.0,21.6,1,0
,979.0,23.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,979.0,1,-21.0,8.0,,0,,23.0,22.0,1,0
,951.0,23.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,951.0,1,-28.0,-7.0,,0,,23.0,22.4,1,0
,934.0,24.0,,,56.0,,,,,,,,0.47,0.0,,nan,,,49,,,,0.0,0,0.47,0.4779999999999999,0,,,,934.0,1,-17.0,11.0,,0,,24.0,22.8,1,0
,904.0,24.0,,,56.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.4739999999999999,0,,,,904.0,1,-30.0,-13.0,,0,,24.0,23.2,1,0
,896.0,24.0,,,56.0,,,,,,,,0.45,0.0,,nan,,,49,,,,0.0,0,0.45,0.46799999999999997,0,,,,896.0,1,-8.0,22.0,,0,,24.0,23.6,1,0
,870.0,24.0,,,56.0,,,,,,,,0.45,0.0,,nan,,,49,,,,0.0,0,0.45,0.462,0,,,,870.0,1,-26.0,-18.0,,0,,24.0,23.8,1,0
,834.0,25.0,,,56.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.454,0,,,,834.0,1,-36.0,-10.0,,0,,25.0,24.2,1,0
,825.0,25.0,,,56.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.44800000000000006,0,,,,825.0,1,-9.0,27.0,,0,,25.0,24.4,1,0
,798.0,26.0,,,56.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.44399999999999995,0,,,,798.0,1,-27.0,-18.0,,0,,26.0,24.8,1,0
,789.0,26.0,,,56.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.442,0,,,,789.0,1,-9.0,18.0,,0,,26.0,25.2,1,0
,772.0,27.0,,,56.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.44,0,,,,772.0,1,-17.0,-8.0,,0,,27.0,25.8,1,0
,774.0,27.0,,,56.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.44,0,,,,774.0,1,2.0,19.0,,0,,27.0,26.2,1,0
,760.0,27.0,,,56.0,,,,,,,,0.45,0.0,,nan,,,49,,,,0.0,0,0.45,0.442,0,,,,760.0,1,-14.0,-16.0,,0,,27.0,26.6,1,0
,762.0,27.0,,,56.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.446,0,,,,762.0,1,2.0,16.0,,0,,27.0,26.8,1,0
,752.0,27.0,,,56.0,,,,,,,,0.47,0.0,,nan,,,49,,,,0.0,0,0.47,0.45200000000000007,0,,,,752.0,1,-10.0,-12.0,,0,,27.0,27.0,1,0
,751.0,27.0,,,56.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.45600000000000007,0,,,,751.0,1,-1.0,9.0,,0,,27.0,27.0,1,0
,749.0,27.0,,,56.0,,,,,,,,0.47,0.0,,nan,,,49,,,,0.0,0,0.47,0.462,0,,,,749.0,1,-2.0,-1.0,,0,,27.0,27.0,1,0
,748.0,27.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.46799999999999997,0,,,,748.0,1,-1.0,1.0,,0,,27.0,27.0,1,0
,745.0,27.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.472,0,,,,745.0,1,-3.0,-2.0,,0,,27.0,27.0,1,0
,745.0,27.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.47400000000000003,0,,,,745.0,1,0.0,3.0,,0,,27.0,27.0,1,0
,745.0,27.0,,,56.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.47800000000000004,0,,,,745.0,1,0.0,0.0,,0,,27.0,27.0,1,0
,741.0,27.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,741.0,1,-4.0,-4.0,,0,,27.0,27.0,1,0
,738.0,27.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,738.0,1,-3.0,1.0,,0,,27.0,27.0,1,0
,742.0,27.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,742.0,1,4.0,7.0,,0,,27.0,27.0,1,0
,737.0,27.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,737.0,1,-5.0,-9.0,,0,,27.0,27.0,1,0
,732.0,26.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,732.0,1,-5.0,0.0,,0,,26.0,26.8,1,0
,735.0,26.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,735.0,1,3.0,8.0,,0,,26.0,26.6,1,0
,738.0,26.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,738.0,1,3.0,0.0,,0,,26.0,26.4,1,0
,737.0,26.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,737.0,1,-1.0,-4.0,,0,,26.0,26.2,1,0
,732.0,26.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,732.0,1,-5.0,-4.0,,0,,26.0,26.0,1,0
,736.0,26.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,736.0,1,4.0,9.0,,0,,26.0,26.0,1,0
,736.0,26.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,736.0,1,0.0,-4.0,,0,,26.0,26.0,1,0
,735.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,735.0,1,-1.0,-1.0,,0,,25.0,25.8,1,0
,735.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,735.0,1,0.0,1.0,,0,,25.0,25.6,1,0
,733.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48199999999999993,0,,,,733.0,1,-2.0,-2.0,,0,,25.0,25.4,1,0
,733.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.484,0,,,,733.0,1,0.0,2.0,,0,,25.0,25.2,1,0
,727.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48599999999999993,0,,,,727.0,1,-6.0,-6.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48599999999999993,0,,,,730.0,1,3.0,9.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.488,0,,,,731.0,1,1.0,-2.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.488,0,,,,730.0,1,-1.0,-2.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.488,0,,,,728.0,1,-2.0,-1.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48600000000000004,0,,,,730.0,1,2.0,4.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48600000000000004,0,,,,731.0,1,1.0,-1.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48599999999999993,0,,,,732.0,1,1.0,0.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48600000000000004,0,,,,732.0,1,0.0,-1.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.484,0,,,,732.0,1,0.0,0.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.484,0,,,,731.0,1,-1.0,-1.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.484,0,,,,732.0,1,1.0,2.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48200000000000004,0,,,,733.0,1,1.0,0.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,733.0,1,0.0,-1.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,732.0,1,-1.0,-1.0,,0,,25.0,25.0,1,0
,734.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,734.0,1,2.0,3.0,,0,,25.0,25.0,1,0
,727.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48199999999999993,0,,,,727.0,1,-7.0,-9.0,,0,,25.0,25.0,1,0
,735.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.484,0,,,,735.0,1,8.0,15.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48599999999999993,0,,,,729.0,1,-6.0,-14.0,,0,,25.0,25.0,1,0
,726.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.488,0,,,,726.0,1,-3.0,3.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,731.0,1,5.0,8.0,,0,,25.0,25.0,1,0
,724.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.488,0,,,,724.0,1,-7.0,-12.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48599999999999993,0,,,,732.0,1,8.0,15.0,,0,,25.0,25.0,1,0
,727.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.484,0,,,,727.0,1,-5.0,-13.0,,0,,25.0,25.0,1,0
,727.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48199999999999993,0,,,,727.0,1,0.0,5.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,729.0,1,2.0,2.0,,0,,25.0,25.0,1,0
,727.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,727.0,1,-2.0,-4.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,731.0,1,4.0,6.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,731.0,1,0.0,-4.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,732.0,1,1.0,1.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,730.0,1,-2.0,-3.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,731.0,1,1.0,3.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,731.0,1,0.0,-1.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48200000000000004,0,,,,731.0,1,0.0,0.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.484,0,,,,730.0,1,-1.0,-1.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48600000000000004,0,,,,728.0,1,-2.0,-1.0,,0,,25.0,25.0,1,0
,727.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.488,0,,,,727.0,1,-1.0,1.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,729.0,1,2.0,3.0,,0,,25.0,25.0,1,0
,727.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.488,0,,,,727.0,1,-2.0,-4.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48600000000000004,0,,,,729.0,1,2.0,4.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,58.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.484,0,,,,731.0,1,2.0,0.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.484,0,,,,729.0,1,-2.0,-4.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48199999999999993,0,,,,732.0,1,3.0,5.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48199999999999993,0,,,,730.0,1,-2.0,-5.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48199999999999993,0,,,,732.0,1,2.0,4.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48199999999999993,0,,,,733.0,1,1.0,-1.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,58.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,731.0,1,-2.0,-3.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48200000000000004,0,,,,732.0,1,1.0,3.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.484,0,,,,730.0,1,-2.0,-3.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48600000000000004,0,,,,728.0,1,-2.0,0.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.488,0,,,,731.0,1,3.0,5.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,728.0,1,-3.0,-6.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.488,0,,,,729.0,1,1.0,4.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48600000000000004,0,,,,728.0,1,-1.0,-2.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.484,0,,,,729.0,1,1.0,2.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48200000000000004,0,,,,733.0,1,4.0,3.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48,0,,,,733.0,1,0.0,-4.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48199999999999993,0,,,,729.0,1,-4.0,-4.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.484,0,,,,732.0,1,3.0,7.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,57.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48599999999999993,0,,,,732.0,1,0.0,-3.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48599999999999993,0,,,,730.0,1,-2.0,-2.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48599999999999993,0,,,,728.0,1,-2.0,0.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.484,0,,,,730.0,1,2.0,4.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,57.0,,,,,,,,0.48,0.0,,nan,,,49,,,,0.0,0,0.48,0.48199999999999993,0,,,,731.0,1,1.0,-1.0,,0,,25.0,25.0,1,0
,726.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48200000000000004,0,,,,726.0,1,-5.0,-6.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.484,0,,,,731.0,1,5.0,10.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.48600000000000004,0,,,,729.0,1,-2.0,-7.0,,0,,25.0,25.0,1,0
,725.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.488,0,,,,725.0,1,-4.0,-2.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,730.0,1,5.0,9.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,729.0,1,-1.0,-6.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,732.0,1,3.0,4.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,729.0,1,-3.0,-6.0,,0,,25.0,25.0,1,0
,725.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,725.0,1,-4.0,-1.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,731.0,1,6.0,10.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,730.0,1,-1.0,-7.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,729.0,1,-1.0,0.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,730.0,1,1.0,2.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.49,0.0,,nan,,,49,,,,0.0,0,0.49,0.49,0,,,,729.0,1,-1.0,-2.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.5,0.0,,nan,,,49,,,,0.0,0,0.5,0.492,0,,,,729.0,1,0.0,1.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.5,0.0,,nan,,,49,,,,0.0,0,0.5,0.49399999999999994,0,,,,729.0,1,0.0,0.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,58.0,,,,,,,,0.5,0.0,,nan,,,49,,,,0.0,0,0.5,0.496,0,,,,733.0,1,4.0,4.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,58.0,,,,,,,,0.51,0.0,,nan,,,49,,,,0.0,0,0.51,0.5,0,,,,733.0,1,0.0,-4.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.51,0.0,,nan,,,49,,,,0.0,0,0.51,0.504,0,,,,729.0,1,-4.0,-4.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,58.0,,,,,,,,0.51,0.0,,nan,,,49,,,,0.0,0,0.51,0.506,0,,,,731.0,1,2.0,6.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.51,0.0,,nan,,,49,,,,0.0,0,0.51,0.508,0,,,,729.0,1,-2.0,-4.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.51,0.0,,nan,,,49,,,,0.0,0,0.51,0.51,0,,,,729.0,1,0.0,2.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,58.0,,,,,,,,0.51,0.0,,nan,,,49,,,,0.0,0,0.51,0.51,0,,,,731.0,1,2.0,2.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,58.0,,,,,,,,0.51,0.0,,nan,,,49,,,,0.0,0,0.51,0.51,0,,,,729.0,1,-2.0,-4.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,58.0,,,,,,,,0.52,0.0,,nan,,,49,,,,0.0,0,0.52,0.512,0,,,,732.0,1,3.0,5.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,58.0,,,,,,,,0.52,0.0,,nan,,,49,,,,0.0,0,0.52,0.514,0,,,,731.0,1,-1.0,-4.0,,0,,25.0,25.0,1,0
,734.0,25.0,,,58.0,,,,,,,,0.52,0.0,,nan,,,49,,,,0.0,0,0.52,0.516,0,,,,734.0,1,3.0,4.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,58.0,,,,,,,,0.52,0.0,,nan,,,49,,,,0.0,0,0.52,0.518,0,,,,732.0,1,-2.0,-5.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,58.0,,,,,,,,0.52,0.0,,nan,,,49,,,,0.0,0,0.52,0.52,0,,,,733.0,1,1.0,3.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,58.0,,,,,,,,0.53,0.0,,nan,,,49,,,,0.0,0,0.53,0.522,0,,,,732.0,1,-1.0,-2.0,,0,,25.0,25.0,1,0
,727.0,25.0,,,58.0,,,,,,,,0.53,0.0,,nan,,,49,,,,0.0,0,0.53,0.524,0,,,,727.0,1,-5.0,-4.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,58.0,,,,,,,,0.53,0.0,,nan,,,49,,,,0.0,0,0.53,0.526,0,,,,733.0,1,6.0,11.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,58.0,,,,,,,,0.53,0.0,,nan,,,49,,,,0.0,0,0.53,0.528,0,,,,731.0,1,-2.0,-8.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,58.0,,,,,,,,0.54,0.0,,nan,,,49,,,,0.0,0,0.54,0.532,0,,,,730.0,1,-1.0,1.0,,0,,25.0,25.0,1,0
,734.0,25.0,,,58.0,,,,,,,,0.54,0.0,,nan,,,49,,,,0.0,0,0.54,0.534,0,,,,734.0,1,4.0,5.0,,0,,25.0,25.0,1,0
,727.0,25.0,,,59.0,,,,,,,,0.54,0.0,,nan,,,49,,,,0.0,0,0.54,0.536,0,,,,727.0,1,-7.0,-11.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,59.0,,,,,,,,0.54,0.0,,nan,,,49,,,,0.0,0,0.54,0.538,0,,,,728.0,1,1.0,8.0,,0,,25.0,25.0,1,0
